id,name,category_id,part_type,engine_model,category_spec
12179,Рычаг Р40/Р80 в сборе (комплект рычажной системы),2,parts,,Гидравлика
19446,Покрышка Шина 6.00-12 (Канавка) КАМА,2,parts,,"Колёса, шины, груза"
19447,Покрышка Шина 6.00-14 (Елочка) Волтайр,2,parts,,"Колёса, шины, груза"
19448,Покрышка Шина 6.00-14 (Елочка; Высокий протектор. D – 652 мм),2,parts,,"Колёса, шины, груза"
19449,Покрышка Шина 6.00-14 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19450,Покрышка Шина 6.00-16 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19451,Покрышка Шина 6.50-16 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19452,Покрышка Шина 6L-12 (Елочка) 421 (КАМА либо Алтайшина),2,parts,,"Колёса, шины, груза"
19453,Покрышка Шина 7.00-14 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19454,Покрышка Шина 7.00-16 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19455,Покрышка Шина 7.50-16 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19456,Покрышка Шина 7.50-20 (Елочка) КАМА,2,parts,,"Колёса, шины, груза"
19457,Покрышка Шина 7.50L-16 (Елочка) Белшина,2,parts,,"Колёса, шины, груза"
19458,Покрышка Шина 8.00-16 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19459,Покрышка Шина 8.00-18 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19460,Покрышка Шина 8.30-20 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19461,Покрышка Шина 8.30-22 (Елочка) СТАНДАРТ ANTSTONE,2,parts,,"Колёса, шины, груза"
19462,Покрышка Шина 8.30-24 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19463,Покрышка Шина 9.50-16 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19464,Покрышка Шина 9.50-20 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19465,Покрышка Шина 9.50-22 (Елочка; Высокий протектор. D – 940 мм) ANTSTONE,2,parts,,"Колёса, шины, груза"
19466,Покрышка Шина 9.50-22 (Елочка) СТАНДАРТ ANTSTONE,2,parts,,"Колёса, шины, груза"
19467,Покрышка Шина 9.50-24 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19468,Покрышка Шина 9.50-32 (Елочка) ANTSTONE,2,parts,,"Колёса, шины, груза"
19469,"Шина пресс-подборщика YK0850/YK0870/YK1070 (оранж.) размер 16х6,5-8″",2,parts,,"Колёса, шины, груза"
19470,"Шина пресс-подборщика YK0890 размер 18х8,5-8″ 4PR",2,parts,,"Колёса, шины, груза"
19471,"Камера 11.2-24 / 12,4-24",2,parts,,"Колёса, шины, груза"
19472,Камера 11.20/12.40-28,2,parts,,"Колёса, шины, груза"
19473,Камера 12.40-24,2,parts,,"Колёса, шины, груза"
19474,"Камера 18х8,50-8 пресс подборщика YK0890",2,parts,,"Колёса, шины, груза"
19475,Камера 4.50/4.00-12,2,parts,,"Колёса, шины, груза"
12209,"Штуцер переходной М16х1,5/ 3/8 ” S24 (Гидрор Р40 – раздача)",2,parts,,Гидравлика
12210,"Вал карданный 6*6 шлицов, 1200 мм, трехлимонник, крестовина 27х74,5 (25-45 л.с.) б/к",2,parts,,Карданные валы
12211,"Вал карданный 6*6 шлицов, 1200 мм, трехлимонник, крестовина 30,2х106,3 (50-80 л.с.) с кожухом",2,parts,,Карданные валы
19476,Камера 4.50/4.00-14,2,parts,,"Колёса, шины, груза"
12212,"Вал карданный 6*6 шлицов, 1200 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) б/к",2,parts,,Карданные валы
12213,"Вал карданный 6*6 шлицов, 1500 мм, трехлимонник, крестовина 30,2х106,3 (50-80 л.с.) с кожухом",2,parts,,Карданные валы
12214,"Вал карданный 6*6 шлицов, 600 мм, трехлимонник, крестовина 22х55 (12-18 л.с) с кожухом",2,parts,,Карданные валы
12215,"Вал карданный 6*6 шлицов, 600 мм,квадрат, крестовина 30х88 (35-60 л.с.) б/к",2,parts,,Карданные валы
12216,"Вал карданный 6*6 шлицов, 610 мм, квадрат, крестовина 30х88 (35-60 л.с.)",2,parts,,Карданные валы
12217,"Вал карданный 6*6 шлицов, 610 мм трехлимонник, крестовина 24х63 (20-30 л.с.) с кожухом",2,parts,,Карданные валы
12218,"Вал карданный 6*6 шлицов, 610 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) б/к",2,parts,,Карданные валы
12359,ЗИП расширенный для трактора Уралец 220/ 224 с дизелем TY295IT (JD),2,parts,,ЗИП
12219,"Вал карданный 6*6 шлицов, 660 мм, квадрат, крестовина 35х98 (65-100 л.с )",2,parts,,Карданные валы
12220,"Вал карданный 6*6 шлицов, 660 мм, квадрат, крестовина 30х88 (35-60 л.с.)",2,parts,,Карданные валы
12221,"Вал карданный 6*6 шлицов, 660 мм, трехлимонник, крестовина 24х63 (20-30 л.с.), б/к",2,parts,,Карданные валы
12222,"Вал карданный 6*6 шлицов, 660 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) с кожухом",2,parts,,Карданные валы
12223,"Вал карданный 6*6 шлицов, 730 мм, квадрат, крестовина 30х88 (35-60 л.с.)",2,parts,,Карданные валы
12224,"Вал карданный 6*6 шлицов, 730 мм, трехлимонник, крестовина 24х63 (20-30 л.с.) с кожухом",2,parts,,Карданные валы
